dia_mes_ano,hora_minuto,irradiacao,temperatura,preciptacao,pm1_massa,pm2_massa,pm4_massa,pm10_massa,pm1_concentracao,pm2_concentracao,pm4_concentracao,pm10_concentracao,concentracao_media,vento_dir,vento_vel,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC
20191026,040000,0.08,23.41,0,5.32,0.18,0,0,43.9,0.12,0,0,0.45,177,0.27,0,0,249989339544566e74,0,0,44.1,0
20191026,041500,0,22.57,0,7.46,0.25,0,0,61.55,0.17,0,0,0.46,180,0,0,0,249989339544566e74,0,0,44.23,0
20191026,043000,0,22.21,0,8.23,0.27,0,0,67.91,0.19,0,0,0.46,138,1.68,0,0,249989339544566e74,0,0,45.35,0
20191026,044500,0,22.65,0,6.97,0.23,0,0,57.54,0.16,0,0,0.46,36,2.39,0,0,249989339544566e74,0,0,45.4,0
20191026,050000,3.73,23.55,0,5.85,0.2,0,0,48.26,0.13,0,0,0.46,54,1.68,0,0,249989339544566e74,0,0,46.05,0
20191026,051500,32.62,25.35,0,5.8,0.19,0,0,47.81,0.13,0,0,0.46,66,2.39,0,0,249989339544566e74,0,0,45.61,0
20191026,053000,60.67,27.13,0,5.71,0.19,0,0,47.11,0.13,0,0,0.48,139,1.24,0,0,249989339544566e74,0,0,74.13,0
20191026,054500,80.5,27.65,0,4.61,0.15,0,0,38.07,0.11,0,0,0.46,22.33,2.75,0.73,0,249989339544566e74,0,0,449.89,0
20191026,060000,86.24,27.97,0,4.58,0.15,0,0,37.83,0.1,0,0,0.45,39,1.86,10.4,0.26,66663823878550935e71,53.33,0.15,506.16,75.92
20191026,061500,195.3,29.07,0,3.79,0.12,0,0,31.26,0.09,0,0,0.44,44.67,5.41,37.07,1.33,218.21,287.27,0.59,528.65,311.9
20191026,063000,282.32,30.82,0,4.01,0.13,0,0,33.05,0.09,0,0,0.44,65.67,6.47,56.93,2.15,216.56,464.2,0.91,539.27,490.74
20191026,064500,270.45,31.05,0,3.68,0.12,0,0,30.4,0.08,0,0,0.44,88,5.23,75,2.93,215.56,631.13,1.19,548.07,652.2
20191026,070000,408.61,34.17,0,3.35,0.11,0,0,27.63,0.08,0,0,0.44,191.33,4.08,81.8,3.19,215.62,687.6,1.31,544.76,713.64
20191026,071500,440.05,35.37,0,3.12,0.1,0,0,25.76,0.07,0,0,0.43,212.33,6.56,165.87,6.67,217.39,1443.73,2.68,551.29,1477.46
20191026,073000,496.93,35.56,0,3.49,0.12,0,0,28.8,0.08,0,0,0.42,195.67,6.12,260.93,10.75,217.31,2337.07,4.23,560.71,2371.8
20191026,074500,573.39,37.02,0,2.89,0.1,0,0,23.82,0.06,0,0,0.44,206.33,6.65,260.27,10.78,216.8,2335.4,4.26,555.43,2366.13
20191026,080000,619.83,37,0,2.79,0.09,0,0,23,0.06,0,0,0.43,226.67,6.65,397.07,16.37,217.68,3560.27,6.52,553.15,3606.54
20191026,081500,669.75,35.96,0,2.78,0.09,0,0,22.9,0.06,0,0,0.42,125,8.74,430.53,17.46,218.65,3831.4,7.05,546.69,3854.16
20191026,083000,719.11,35.34,0,3,0.1,0,0,24.73,0.07,0,0,0.42,174.33,11.97,490.87,19.82,218.23,4327.4,8.12,541.23,4394.79
20191026,084500,766.73,35.35,0,2.84,0.09,0,0,23.44,0.06,0,0,0.43,132.67,11.97,572.4,22.81,218.67,4985.07,9.49,534.77,5074.97
20191026,090000,787.08,36.99,0,2.82,0.09,0,0,23.29,0.06,0,0,0.43,169,8.6,634.2,24.94,219.55,5475.4,10.48,529.75,5551.78
20191026,091500,861.84,37.46,0,2.62,0.09,0,0,21.59,0.06,0,0,0.43,161.33,8.33,689.4,26.91,219.12,5823.93,11.4,524.66,5981.12
20191026,093000,748.21,36.18,0,2.79,0.09,0,0,23.02,0.06,0,0,0.42,121,10.2,745.07,28.79,218.81,6299.4,12.35,518.45,6402.86
20191026,094500,915.91,35.54,0,2.65,0.09,0,0,21.85,0.06,0,0,0.43,16.07,15.01,799.47,30.7,218.49,6711.27,13.25,515.31,6827.86
20191026,100000,959.17,35.73,0,2.65,0.09,0,0,21.91,0.06,0,0,0.43,3,15.78,820.13,30.88,220.55,6811.47,13.56,511.27,6932.82
20191026,101500,999.48,35.39,0,2.59,0.09,0,0,21.39,0.06,0,0,0.43,43.33,17.02,897.67,33.46,220.67,7296.8,14.96,504.87,7552.86
20191026,103000,658.58,35.24,0,2.59,0.09,0,0,21.34,0.06,0,0,0.43,50.67,11.44,825,31.12,217.57,6815.47,13.47,509.58,6864.04
20191026,104500,1059.36,36.6,0,2.57,0.09,0,0,21.24,0.06,0,0,0.44,92.67,11.53,950.47,35.04,220,7710.6,15.74,499.95,7869.21
20191026,110000,731.9,35.97,0,2.44,0.08,0,0,20.12,0.05,0,0,0.42,80.67,11.26,1025.93,36.52,221.03,8166.47,16.23,502.83,8160.93
20191026,111500,910.24,36.72,0,2.47,0.08,0,0,20.38,0.06,0,0,0.41,130,10.82,1035,36.53,221.67,8094.33,15.96,514.69,8214.45
20191026,113000,598.69,35.11,0,2.57,0.09,0,0,21.19,0.06,0,0,0.42,22.33,13.12,766.07,26.07,219.5,5773.07,11.23,514.83,5781.54
20191026,114500,797.13,35.65,0,2.55,0.08,0,0,21.03,0.06,0,0,0.44,87,8.25,1076.87,36.14,220.79,7922.33,15.03,543.1,8162.79
20191026,121500,1015.66,36.33,0,2.63,0.09,0,0,21.73,0.06,0,0,0.43,43.33,10.37,984.47,30.44,219.35,6713,12.44,538.97,6704.79
20191026,123000,996.61,37.13,0,2.79,0.09,0,0,23.05,0.06,0,0,0.42,149.67,11.62,670.53,22.28,218.16,4834.67,9.32,516.61,4814.81
20191026,124500,968.3,37.72,0,2.61,0.09,0,0,21.49,0.06,0,0,0.4,215.67,8.87,815.4,27.46,218.87,6006.13,11.26,538.13,6059.34
20191026,130000,1000.26,37.64,0,2.62,0.09,0,0,21.64,0.06,0,0,0.41,105,8.16,1070,35.5,221.5,7949.93,15.15,529.38,8020.11
20191026,131500,536.07,37.44,0,2.48,0.08,0,0,20.41,0.06,0,0,0.41,112.33,5.67,1070.4,37.11,222.27,8248.73,16.69,504.24,8415.77
20191026,133000,798.56,37.4,0,2.72,0.09,0,0,22.44,0.06,0,0,0.42,109.33,6.21,1055.27,37.15,221.34,8225.87,16.95,494.39,8379.91
20191026,134500,254.92,36.02,0,3.85,0.34,0.16,0.03,31.4,0.31,0.03,0,0.45,81,18.71,1025.47,36.38,220.63,8027.87,16.86,484.59,8170.19
20191026,140000,96.41,29.18,0,4.14,0.99,0.64,0.1,32.9,1.01,0.12,0.02,0.57,3,33.78,1061.47,36.85,221.55,8162.13,16.87,493.83,8330.91
20191026,141500,90.67,24.38,0,4.3,0.14,0,0,35.51,0.1,0,0,0.48,28.33,33.34,542.33,19.91,216.13,4334,8.84,500.73,4426.45
20191026,143000,69.15,20.46,0,6.78,0.23,0,0,55.95,0.15,0,0,0.47,27,17.38,841.87,30.55,219.09,6753.53,13.14,515.37,6771.96
20191026,144500,75.54,21.49,0,10.06,0.34,0,0,82.97,0.23,0,0,0.48,195,0.53,283.27,10.37,214.13,2248.07,4.53,515.35,2334.54
20191026,150000,96.15,22.96,0,7.51,0.25,0,0,61.95,0.17,0,0,0.45,180,0,105.47,4.16,212.91,883.53,1.72,530.35,912.2
20191026,151500,140.51,24.08,0,7.27,0.24,0,0,60.02,0.16,0,0,0.45,42,5.32,100.4,3.88,217.02,719.2,1.5,549.74,824.61
20191026,153000,222.87,25.5,0,6.03,0.2,0,0,49.75,0.14,0,0,0.45,19.29,9.31,81.53,3.13,215.93,675.33,1.24,564.49,699.97
20191026,154500,347.03,28,0,4.97,0.17,0,0,40.98,0.11,0,0,0.43,57,2.66,94.87,3.74,215.99,799.07,1.5,558.29,837.43
20191026,160000,143.77,17.28,0,4.72,0.16,0,0,38.94,0.11,0,0,0.44,43.33,0.89,131.47,5.26,216.81,1138.87,2.1,558.6,1173.06
20191026,161500,253.75,28.6,0,3.88,0.13,0,0,32,0.09,0,0,0.45,161.33,2.75,176.2,7.06,216.35,1525,2.74,567.48,1554.9
20191026,163000,150.81,27.71,0,2.83,0.09,0,0,23.32,0.06,0,0,0.44,68.67,11.88,235.6,9.06,216.51,1950.13,3.61,559.34,2019.22
20191026,164500,73.06,26.33,0,2.81,0.09,0,0,23.18,0.06,0,0,0.45,55.33,7.27,357.53,13.25,218.79,2905.73,5.62,525.03,2950.67
20191026,170000,45.27,26.11,0,3.01,0.1,0,0,24.82,0.07,0,0,0.45,166.33,0.8,160,5.99,216.92,1297.6,2.5,532.88,1332.2
20191026,171500,22.57,25.05,0,3.42,0.11,0,0,28.24,0.08,0,0,0.46,15,0,240.73,8.33,217.87,1813.47,3.58,522.76,1871.48
20191026,173000,5.4,24.55,0,3.18,0.11,0,0,26.19,0.07,0,0,0.44,120,0.18,190.67,6.18,217.54,1346.4,2.85,490.08,1396.73
20191026,174500,0.08,24.04,0,3.74,0.12,0,0,30.88,0.08,0,0,0.44,120,2.04,104.73,3.43,217.09,744.27,1.4,549.41,769.17
20191026,180000,0,25.48,0,4.52,0.15,0,0,37.31,0.1,0,0,0.45,151.07,6.37,54.4,1.98,216.77,428.93,0.87,525.93,457.56
20191026,181500,0,24.67,0,4.38,0.15,0,0,36.11,0.1,0,0,0.47,183,5.94,36.87,1.27,216.52,272.33,0.58,520.09,301.65
20191026,183000,0,24.41,0,4.88,0.16,0,0,40.27,0.11,0,0,0.45,177,1.06,17.47,0.52,216.83,108.13,0.27,505.1,136.38
20191026,184500,0,24.18,0,5.1,0.17,0,0,42.06,0.12,0,0,0.47,156,2.22,1.93,0.1,216.09,2.4,0.04,445.37,17.81
20191026,190000,0,24.09,0,5.25,0.17,0,0,43.28,0.12,0,0,0.46,99,0.62,0,0.11,215.7,0,0,190.25,0
20191026,191500,0,23.35,0,4.94,0.17,0,0,40.78,0.11,0,0,0.46,139.33,0,0,0.11,215.7,0,0,46.31,0
20191026,193000,0,22.58,0,5.44,0.18,0,0,44.89,0.12,0,0,0.44,135,0,0,0.11,215.7,0,0,42.75,0
20191026,194500,0,23.1,0,6.22,0.21,0,0,51.35,0.14,0,0,0.45,18,0,0,0.11,215.7,0,0,42.37,0
20191026,200000,0,22.92,0,6.55,0.22,0,0,54,0.15,0,0,0.45,51,0,0,0.11,215.7,0,0,42.95,0
20191026,201500,0,22.7,0,7.04,0.23,0,0,58.09,0.16,0,0,0.46,60,0,0,0.11,215.7,0,0,44.92,0
20191026,203000,0,22.53,0,7.56,0.25,0,0,62.34,0.17,0,0,0.45,66,0,0,0.11,215.7,0,0,45.25,0
20191026,204500,0,22.16,0,9.15,0.3,0,0,75.48,0.21,0,0,0.44,48,0,0,0.11,215.7,0,0,44.43,0
20191026,210000,0,22.12,0,10.34,0.35,0,0,85.34,0.23,0,0,0.46,57,0,0,0.11,215.7,0,0,44.2,0
20191026,211500,0,22.91,0,11.67,0.39,0,0,96.23,0.26,0,0,0.45,57,0,0,0.11,215.7,0,0,44.55,0
20191026,213000,0,22.66,0,11.5,0.38,0,0,94.88,0.26,0,0,0.46,57,0,0,0.11,215.7,0,0,45.13,0
20191026,214500,0,22.77,0,11.97,0.4,0,0,98.79,0.27,0,0,0.45,57,0,0,0.11,215.7,0,0,45.17,0
20191026,220000,0,22.58,0,10.81,0.36,0,0,89.2,0.25,0,0,0.45,57,0,0,0.11,215.7,0,0,45.13,0
20191026,221500,0,22.45,0,9.13,0.3,0,0,75.34,0.21,0,0,0.45,61.07,0,0,0.11,215.7,0,0,45.55,0
20191026,223000,0,22.41,0,8.68,0.29,0,0,71.62,0.2,0,0,0.45,54,0,0,0.11,215.7,0,0,45.61,0
20191026,224500,0,23.43,0,8.81,0.29,0,0,72.64,0.2,0,0,0.45,66,0,0,0.11,215.7,0,0,45.43,0
20191026,230000,0,23.63,0,7.44,0.25,0,0,61.34,0.17,0,0,0.44,69,0,0,0.11,215.7,0,0,45.59,0
20191026,231500,0,22.92,0,6.9,0.23,0,0,56.97,0.16,0,0,0.45,57.86,0,0,0.11,215.7,0,0,45.96,0
20191026,233000,0,23.33,0,6.19,0.21,0,0,51.08,0.14,0,0,0.44,57,0,0,0.11,215.7,0,0,45.47,0
20191026,234500,0,23.74,0,5.73,0.19,0,0,47.24,0.13,0,0,0.44,60,0,0,0.11,215.7,0,0,44.85,0
