dia_mes_ano,hora_minuto,irradiacao,temperatura,preciptacao,pm1_massa,pm2_massa,pm4_massa,pm10_massa,pm1_concentracao,pm2_concentracao,pm4_concentracao,pm10_concentracao,concentracao_media,vento_dir,vento_vel,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC
20191030,170000,2.82,32.58,0,4.13,0.14,0,0,34.04,0.09,0,0,0.43,135,0,80,3.13,209.23,652.67,1.26,535.03,674.14
20191030,171500,0,31.39,0,4.22,0.14,0,0,34.79,0.1,0,0,0.43,135,0,105.93,3.74,210.65,781.67,1.67,484.8,809.62
20191030,173000,0,30.99,0,4.46,0.15,0,0,36.8,0.1,0,0,0.44,159,0,40.47,1.49,209.82,311.2,0.7,473.75,331.62
20191030,174500,0,30.91,0,5.65,0.19,0,0,46.57,0.13,0,0,0.46,225,0,24.07,0.85,210.63,176.87,0.43,463.89,199.47
20191030,180000,0,19.37,0,5.12,0.17,0,0,42.26,0.12,0,0,0.44,231,0,15.33,0.51,211.97,105.93,0.29,453.81,131.6
20191030,181500,0,18.78,0,5.56,0.18,0,0,45.85,0.13,0,0,0.45,198,0,10.47,0.31,212.05,62.27,0.2,443.53,88.71
20191030,183000,0,28.7,0,5.95,0.2,0,0,49.09,0.14,0,0,0.44,243,0,4.93,0.14,213.44,19.07,0.11,427.2,46.99
20191030,184500,0,18.04,0,5.28,0.18,0,0,43.57,0.12,0,0,0.44,162,0,0.07,0.08,212.39,0,0.02,422.19,8.44
20191030,190000,0,27.5,0,5.61,0.19,0,0,46.3,0.13,0,0,0.45,225,0,0,0.09,212.2,0,0,143.86,0
20191030,191500,0,26.97,0,5.68,0.19,0,0,46.88,0.13,0,0,0.47,135,0,0,0.09,212.2,0,0,43.03,0
20191030,193000,0,26.38,0,5.79,0.19,0,0,47.8,0.13,0,0,0.46,135,0,0,0.09,212.2,0,0,40.77,0
20191030,194500,0,26.22,0,5.34,0.18,0,0,44.04,0.12,0,0,0.46,135,0,0,0.09,212.2,0,0,40.83,0
20191030,200000,0,26.18,0,5.16,0.17,0,0,42.56,0.12,0,0,0.45,135,0,0,0.09,212.2,0,0,41.04,0
20191030,201500,0,25.83,0,5.44,0.18,0,0,44.86,0.12,0,0,0.46,135,0,0,0.09,212.2,0,0,41.78,0
20191030,203000,0.08,26.2,0,6.76,0.22,0,0,55.76,0.15,0,0,0.44,135,0,0,0.09,212.2,0,0,41.39,0
20191030,204500,0,16.13,0,8,0.27,0,0,65.97,0.18,0,0,0.45,135,0,0,0.09,212.2,0,0,41.63,0
20191030,210000,0,15.73,0,9.23,0.31,0,0,76.13,0.21,0,0,0.46,135,0,0,0.09,212.2,0,0,41.48,0
20191030,211500,0,27.14,0,10.23,0.34,0,0,84.43,0.23,0,0,0.45,135,0,0,0.09,212.2,0,0,41.03,0
20191030,213000,0.21,27.65,0,9.99,0.33,0,0,82.41,0.23,0,0,0.45,105,0,0,0.09,212.2,0,0,40.45,0
20191030,214500,0,27.66,0,9.06,0.3,0,0,74.76,0.21,0,0,0.45,24,0,0,0.09,212.2,0,0,40.29,0
20191030,220000,0,17.14,0,8.4,0.28,0,0,69.3,0.19,0,0,0.45,48,0,0,0.09,212.2,0,0,39.31,0
20191030,221500,0,16.84,0,8.65,0.29,0,0,71.39,0.2,0,0,0.45,54,0,0,0.09,212.2,0,0,38.91,0
20191030,223000,0,27.03,0,8.69,0.29,0,0,71.73,0.2,0,0,0.46,51.43,0,0,0.09,212.2,0,0,38.04,0
20191030,224500,0,26.14,0,8.83,0.29,0,0,72.85,0.2,0,0,0.46,54,0,0,0.09,212.2,0,0,37.45,0
20191030,230000,0,27.15,0,6.17,0.21,0,0,50.89,0.14,0,0,0.46,60,0,0,0.09,212.2,0,0,37.84,0
20191030,231500,0,17.44,0,5.11,0.17,0,0,42.16,0.12,0,0,0.43,77.14,0,0,0.09,212.2,0,0,38.03,0
20191030,233000,0,28.76,0,4.82,0.16,0,0,39.79,0.11,0,0,0.44,66,0,0,0.09,212.2,0,0,38.14,0
20191030,234500,0,28.42,0,4.88,0.16,0,0,40.29,0.11,0,0,0.45,99,0,0,0.09,212.2,0,0,39.31,0
