dia_mes_ano,hora_minuto,irradiacao,temperatura,preciptacao,pm1_massa,pm2_massa,pm4_massa,pm10_massa,pm1_concentracao,pm2_concentracao,pm4_concentracao,pm10_concentracao,concentracao_media,vento_dir,vento_vel,n
20191018,104500,205.26,30.44,0,6.18,0.21,0,0,50.96,0.14,0,0,0.44,150,0,15
20191018,110000,189.26,30,0,6.55,0.22,0,0,54.05,0.15,0,0,0.43,144,0,15
20191018,111500,99.49,29.2,0,6.62,0.22,0,0,54.65,0.15,0,0,0.43,114,0,15
20191018,113000,87.59,28.79,0,6.85,0.23,0,0,56.5,0.16,0,0,0.44,129,0,15
20191018,114500,104.12,28.87,0,6.96,0.23,0,0,57.4,0.16,0,0,0.44,228,0,15
20191018,120000,137.3,28.73,0,6.68,0.22,0,0,55.06,0.15,0,0,0.44,261,0,15
20191018,121500,161.01,29.05,0,6.89,0.23,0,0,56.83,0.16,0,0,0.43,205,0,9
20191018,123100,256.88,29.38,0,6.86,0.23,0,0,56.58,0.16,0,0,0.45,183.46,0,13
20191018,124500,316.97,29.62,0,7.56,0.25,0,0,62.37,0.17,0,0,0.44,201,0,15
20191018,130000,277.93,29.99,0,6.4,0.21,0,0,52.84,0.15,0,0,0.44,214.62,0,13
20191018,131500,378.06,30.7,0,6.16,0.2,0,0,50.85,0.14,0,0,0.44,225,0,15
20191018,133000,389.82,31.37,0,6.03,0.2,0,0,49.78,0.14,0,0,0.43,240,0,15
20191018,134500,439.13,32.15,0,5.91,0.2,0,0,48.72,0.13,0,0,0.43,252,0,15
20191018,140000,511.45,32.17,0,5.55,0.18,0,0,45.81,0.13,0,0,0.43,210,0,15
20191018,141500,434.9,32.07,0,5.33,0.18,0,0,44,0.12,0,0,0.42,183,0,15
20191018,143000,529.96,32.17,0,5.64,0.19,0,0,46.56,0.13,0,0,0.43,162,0,15
20191018,144500,351.35,31.71,0,5.06,0.17,0,0,41.78,0.12,0,0,0.43,147,0,15
20191018,150000,325.43,31.54,0,5.44,0.18,0,0,44.88,0.12,0,0,0.44,219,0,15
20191018,151500,344.6,32.05,0,5.98,0.2,0,0,49.37,0.14,0,0,0.43,189,0,15
20191018,153000,276.78,31.72,0,6.12,0.2,0,0,50.49,0.14,0,0,0.43,174,0,15
20191018,154500,227.07,31.16,0,6.65,0.22,0,0,54.84,0.15,0,0,0.43,249,0,15
20191018,160000,205.65,31.15,0,7.07,0.24,0,0,58.34,0.16,0,0,0.43,237,0,15
20191018,161500,137.17,30.11,0,7.44,0.25,0,0,61.39,0.17,0,0,0.45,174,0,15
20191018,163000,74.63,29.42,0,7.93,0.26,0,0,65.45,0.18,0,0,0.43,78,0,15
20191018,164500,53.08,29.18,0,8.67,0.29,0,0,71.56,0.2,0,0,0.44,168,0,15
20191018,170000,36.82,28.75,0,8.2,0.27,0,0,67.62,0.19,0,0,0.43,174,0,15
20191018,171500,14.48,28.26,0,8.19,0.27,0,0,67.58,0.19,0,0,0.44,241.07,0,14
20191018,173000,0.17,27.61,0,8.55,0.29,0,0,70.51,0.19,0,0,0.45,240,0,15
20191018,174500,0.04,26.79,0,8.56,0.29,0,0,70.62,0.2,0,0,0.44,315,0,15
20191018,180000,0.44,26.38,0,8.89,0.3,0,0,73.37,0.2,0,0,0.45,315,0,15
20191018,181500,0.17,25.31,0,8.98,0.3,0,0,74.06,0.2,0,0,0.45,315,0,15
20191018,183000,0.29,25.07,0,9.49,0.32,0,0,78.28,0.22,0,0,0.44,315,0,15
20191018,184500,0.04,25,0,9.85,0.33,0,0,81.23,0.22,0,0,0.45,315,0,15
20191018,190000,0.17,24.87,0,10.47,0.35,0,0,86.35,0.24,0,0,0.43,315,0,15
20191018,191500,0.04,24.7,0,10.41,0.35,0,0,85.9,0.24,0,0,0.44,315,0,15
20191018,193000,0.41,24.74,0,10.99,0.36,0,0,90.65,0.25,0,0,0.45,315,0,14
20191018,194500,0.08,24.88,0,10.98,0.37,0,0,90.59,0.25,0,0,0.45,315,0,15
20191018,200000,0,24.91,0,13.17,0.44,0,0,108.68,0.3,0,0,0.45,315,0,15
20191018,201500,0,24.82,0,14.07,0.47,0,0,116.09,0.32,0,0,0.45,315,0,15
20191018,203000,0.04,25.12,0,14.58,0.48,0,0,120.28,0.33,0,0,0.44,315,0,15
20191018,204500,0.04,24.64,0,14.51,0.48,0,0,119.68,0.33,0,0,0.45,315,0,15
20191018,210000,0.04,24.38,0,15.23,0.51,0,0,125.65,0.34,0,0,0.46,315,0,15
20191018,211500,0.04,23.87,0,15.13,0.5,0,0,124.86,0.34,0,0,0.45,315,0,15
20191018,213000,0,23.47,0,17.67,0.59,0,0,145.78,0.4,0.01,0,0.47,243,0,15
20191018,214500,0,23.4,0,26.32,0.88,0,0,217.19,0.6,0.01,0.01,0.47,180,0,15
20191018,220000,0.08,23.26,0,27.71,0.92,0,0,228.63,0.63,0.01,0.01,0.47,180,0,15
20191018,221500,0.34,23.97,0,28.25,0.94,0,0,233.07,0.64,0.01,0.01,0.48,186,0,15
20191018,223000,0.18,23.68,0,22.45,0.75,0,0,185.25,0.51,0.01,0,0.46,183.21,0,14
20191018,224500,0.21,23.3,0,20.8,0.69,0,0,171.64,0.47,0.01,0,0.46,171,0,15
20191018,230000,0.04,23.73,0,16.93,0.56,0,0,139.64,0.38,0.01,0,0.45,174,0,15
20191018,231500,0.21,23.61,0,15.31,0.51,0,0,126.29,0.35,0,0,0.46,174,0,15
20191018,233000,0.04,23.47,0,15.34,0.51,0,0,126.59,0.35,0,0,0.46,159,0,15
20191018,234500,0.04,23.57,0,13.19,0.44,0,0,108.78,0.3,0,0,0.45,177,0,15
